n,x_n,f_m,E
545,-1.43110194413574,1.80194947173451,2.45679495789671
546,0.994302355048401,0.997814608393416,2.42540429918414
547,-1.62580093563757,1.94983088385588,2.62010329068597
548,0.888813460700967,0.962839151693349,2.51461439633854
549,-2.50783050950011,2.68365031391399,3.39664397020108
550,0.548262851465952,0.914061000396998,3.05609336096606
551,-66.6341698537247,66.6341698537247,67.1824327051906
552,0,1,66.6341698537247
553,3.25889135327093,6.31357944013435,3.25889135327093
554,2.13849516697747,2.26453023337706,1.12039618629346
555,1.03489315607689,1.0140687411937,1.10360201090057
556,-1.37822233694578,1.76291485159724,2.41311549302267
557,1.02569301376097,1.01024411943911,2.40391535070675
558,-1.43110194413574,1.80194947173451,2.45679495789671
559,0.994302355048401,0.997814608393416,2.42540429918414
560,-1.62580093563757,1.94983088385588,2.62010329068597
561,0.888813460700967,0.962839151693349,2.51461439633854
562,-2.50783050950011,2.68365031391399,3.39664397020108
563,0.548262851465952,0.914061000396998,3.05609336096606
564,-66.6341698537247,66.6341698537247,67.1824327051906
565,0,1,66.6341698537247
566,3.25889135327093,6.31357944013435,3.25889135327093
567,2.13849516697747,2.26453023337706,1.12039618629346
568,1.03489315607689,1.0140687411937,1.10360201090057
569,-1.37822233694578,1.76291485159724,2.41311549302267
570,1.02569301376097,1.01024411943911,2.40391535070675
571,-1.43110194413574,1.80194947173451,2.45679495789671
572,0.994302355048401,0.997814608393416,2.42540429918414
573,-1.62580093563757,1.94983088385588,2.62010329068597
574,0.888813460700967,0.962839151693349,2.51461439633854
575,-2.50783050950011,2.68365031391399,3.39664397020108
576,0.548262851465952,0.914061000396998,3.05609336096606
577,-66.6341698537247,66.6341698537247,67.1824327051906
578,0,1,66.6341698537247
579,3.25889135327093,6.31357944013435,3.25889135327093
580,2.13849516697747,2.26453023337706,1.12039618629346
581,1.03489315607689,1.0140687411937,1.10360201090057
582,-1.37822233694578,1.76291485159724,2.41311549302267
583,1.02569301376097,1.01024411943911,2.40391535070675
584,-1.43110194413574,1.80194947173451,2.45679495789671
585,0.994302355048401,0.997814608393416,2.42540429918414
586,-1.62580093563757,1.94983088385588,2.62010329068597
587,0.888813460700967,0.962839151693349,2.51461439633854
588,-2.50783050950011,2.68365031391399,3.39664397020108
589,0.548262851465952,0.914061000396998,3.05609336096606
590,-66.6341698537247,66.6341698537247,67.1824327051906
591,0,1,66.6341698537247
592,3.25889135327093,6.31357944013435,3.25889135327093
593,2.13849516697747,2.26453023337706,1.12039618629346
594,1.03489315607689,1.0140687411937,1.10360201090057
595,-1.37822233694578,1.76291485159724,2.41311549302267
596,1.02569301376097,1.01024411943911,2.40391535070675
597,-1.43110194413574,1.80194947173451,2.45679495789671
598,0.994302355048401,0.997814608393416,2.42540429918414
599,-1.62580093563757,1.94983088385588,2.62010329068597
600,0.888813460700967,0.962839151693349,2.51461439633854
601,-2.50783050950011,2.68365031391399,3.39664397020108
602,0.548262851465952,0.914061000396998,3.05609336096606
603,-66.6341698537247,66.6341698537247,67.1824327051906
604,0,1,66.6341698537247
605,3.25889135327093,6.31357944013435,3.25889135327093
606,2.13849516697747,2.26453023337706,1.12039618629346
607,1.03489315607689,1.0140687411937,1.10360201090057
608,-1.37822233694578,1.76291485159724,2.41311549302267
609,1.02569301376097,1.01024411943911,2.40391535070675
610,-1.43110194413574,1.80194947173451,2.45679495789671
611,0.994302355048401,0.997814608393416,2.42540429918414
612,-1.62580093563757,1.94983088385588,2.62010329068597
613,0.888813460700967,0.962839151693349,2.51461439633854
614,-2.50783050950011,2.68365031391399,3.39664397020108
615,0.548262851465952,0.914061000396998,3.05609336096606
616,-66.6341698537247,66.6341698537247,67.1824327051906
617,0,1,66.6341698537247
618,3.25889135327093,6.31357944013435,3.25889135327093
619,2.13849516697747,2.26453023337706,1.12039618629346
620,1.03489315607689,1.0140687411937,1.10360201090057
621,-1.37822233694578,1.76291485159724,2.41311549302267
622,1.02569301376097,1.01024411943911,2.40391535070675
623,-1.43110194413574,1.80194947173451,2.45679495789671
624,0.994302355048401,0.997814608393416,2.42540429918414
625,-1.62580093563757,1.94983088385588,2.62010329068597
626,0.888813460700967,0.962839151693349,2.51461439633854
627,-2.50783050950011,2.68365031391399,3.39664397020108
628,0.548262851465952,0.914061000396998,3.05609336096606
629,-66.6341698537247,66.6341698537247,67.1824327051906
630,0,1,66.6341698537247
631,3.25889135327093,6.31357944013435,3.25889135327093
632,2.13849516697747,2.26453023337706,1.12039618629346
633,1.03489315607689,1.0140687411937,1.10360201090057
634,-1.37822233694578,1.76291485159724,2.41311549302267
635,1.02569301376097,1.01024411943911,2.40391535070675
636,-1.43110194413574,1.80194947173451,2.45679495789671
637,0.994302355048401,0.997814608393416,2.42540429918414
638,-1.62580093563757,1.94983088385588,2.62010329068597
639,0.888813460700967,0.962839151693349,2.51461439633854
640,-2.50783050950011,2.68365031391399,3.39664397020108
641,0.548262851465952,0.914061000396998,3.05609336096606
642,-66.6341698537247,66.6341698537247,67.1824327051906
643,0,1,66.6341698537247
644,3.25889135327093,6.31357944013435,3.25889135327093
645,2.13849516697747,2.26453023337706,1.12039618629346
646,1.03489315607689,1.0140687411937,1.10360201090057
647,-1.37822233694578,1.76291485159724,2.41311549302267
648,1.02569301376097,1.01024411943911,2.40391535070675
649,-1.43110194413574,1.80194947173451,2.45679495789671
650,0.994302355048401,0.997814608393416,2.42540429918414
651,-1.62580093563757,1.94983088385588,2.62010329068597
652,0.888813460700967,0.962839151693349,2.51461439633854
653,-2.50783050950011,2.68365031391399,3.39664397020108
654,0.548262851465952,0.914061000396998,3.05609336096606
655,-66.6341698537247,66.6341698537247,67.1824327051906
656,0,1,66.6341698537247
657,3.25889135327093,6.31357944013435,3.25889135327093
658,2.13849516697747,2.26453023337706,1.12039618629346
659,1.03489315607689,1.0140687411937,1.10360201090057
660,-1.37822233694578,1.76291485159724,2.41311549302267
661,1.02569301376097,1.01024411943911,2.40391535070675
662,-1.43110194413574,1.80194947173451,2.45679495789671
663,0.994302355048401,0.997814608393416,2.42540429918414
664,-1.62580093563757,1.94983088385588,2.62010329068597
665,0.888813460700967,0.962839151693349,2.51461439633854
666,-2.50783050950011,2.68365031391399,3.39664397020108
667,0.548262851465952,0.914061000396998,3.05609336096606
668,-66.6341698537247,66.6341698537247,67.1824327051906
669,0,1,66.6341698537247
670,3.25889135327093,6.31357944013435,3.25889135327093
671,2.13849516697747,2.26453023337706,1.12039618629346
672,1.03489315607689,1.0140687411937,1.10360201090057
673,-1.37822233694578,1.76291485159724,2.41311549302267
674,1.02569301376097,1.01024411943911,2.40391535070675
675,-1.43110194413574,1.80194947173451,2.45679495789671
676,0.994302355048401,0.997814608393416,2.42540429918414
677,-1.62580093563757,1.94983088385588,2.62010329068597
678,0.888813460700967,0.962839151693349,2.51461439633854
679,-2.50783050950011,2.68365031391399,3.39664397020108
680,0.548262851465952,0.914061000396998,3.05609336096606
681,-66.6341698537247,66.6341698537247,67.1824327051906
682,0,1,66.6341698537247
683,3.25889135327093,6.31357944013435,3.25889135327093
684,2.13849516697747,2.26453023337706,1.12039618629346
685,1.03489315607689,1.0140687411937,1.10360201090057
686,-1.37822233694578,1.76291485159724,2.41311549302267
687,1.02569301376097,1.01024411943911,2.40391535070675
688,-1.43110194413574,1.80194947173451,2.45679495789671
689,0.994302355048401,0.997814608393416,2.42540429918414
690,-1.62580093563757,1.94983088385588,2.62010329068597
691,0.888813460700967,0.962839151693349,2.51461439633854
692,-2.50783050950011,2.68365031391399,3.39664397020108
693,0.548262851465952,0.914061000396998,3.05609336096606
694,-66.6341698537247,66.6341698537247,67.1824327051906
695,0,1,66.6341698537247
696,3.25889135327093,6.31357944013435,3.25889135327093
697,2.13849516697747,2.26453023337706,1.12039618629346
698,1.03489315607689,1.0140687411937,1.10360201090057
699,-1.37822233694578,1.76291485159724,2.41311549302267
700,1.02569301376097,1.01024411943911,2.40391535070675
701,-1.43110194413574,1.80194947173451,2.45679495789671
702,0.994302355048401,0.997814608393416,2.42540429918414
703,-1.62580093563757,1.94983088385588,2.62010329068597
704,0.888813460700967,0.962839151693349,2.51461439633854
705,-2.50783050950011,2.68365031391399,3.39664397020108
706,0.548262851465952,0.914061000396998,3.05609336096606
707,-66.6341698537247,66.6341698537247,67.1824327051906
708,0,1,66.6341698537247
709,3.25889135327093,6.31357944013435,3.25889135327093
710,2.13849516697747,2.26453023337706,1.12039618629346
711,1.03489315607689,1.0140687411937,1.10360201090057
712,-1.37822233694578,1.76291485159724,2.41311549302267
713,1.02569301376097,1.01024411943911,2.40391535070675
714,-1.43110194413574,1.80194947173451,2.45679495789671
715,0.994302355048401,0.997814608393416,2.42540429918414
716,-1.62580093563757,1.94983088385588,2.62010329068597
717,0.888813460700967,0.962839151693349,2.51461439633854
718,-2.50783050950011,2.68365031391399,3.39664397020108
719,0.548262851465952,0.914061000396998,3.05609336096606
720,-66.6341698537247,66.6341698537247,67.1824327051906
721,0,1,66.6341698537247
722,3.25889135327093,6.31357944013435,3.25889135327093
723,2.13849516697747,2.26453023337706,1.12039618629346
724,1.03489315607689,1.0140687411937,1.10360201090057
725,-1.37822233694578,1.76291485159724,2.41311549302267
726,1.02569301376097,1.01024411943911,2.40391535070675
727,-1.43110194413574,1.80194947173451,2.45679495789671
728,0.994302355048401,0.997814608393416,2.42540429918414
729,-1.62580093563757,1.94983088385588,2.62010329068597
730,0.888813460700967,0.962839151693349,2.51461439633854
731,-2.50783050950011,2.68365031391399,3.39664397020108
732,0.548262851465952,0.914061000396998,3.05609336096606
733,-66.6341698537247,66.6341698537247,67.1824327051906
734,0,1,66.6341698537247
735,3.25889135327093,6.31357944013435,3.25889135327093
736,2.13849516697747,2.26453023337706,1.12039618629346
737,1.03489315607689,1.0140687411937,1.10360201090057
738,-1.37822233694578,1.76291485159724,2.41311549302267
739,1.02569301376097,1.01024411943911,2.40391535070675
740,-1.43110194413574,1.80194947173451,2.45679495789671
741,0.994302355048401,0.997814608393416,2.42540429918414
742,-1.62580093563757,1.94983088385588,2.62010329068597
743,0.888813460700967,0.962839151693349,2.51461439633854
744,-2.50783050950011,2.68365031391399,3.39664397020108
745,0.548262851465952,0.914061000396998,3.05609336096606
746,-66.6341698537247,66.6341698537247,67.1824327051906
747,0,1,66.6341698537247
748,3.25889135327093,6.31357944013435,3.25889135327093
749,2.13849516697747,2.26453023337706,1.12039618629346
750,1.03489315607689,1.0140687411937,1.10360201090057
751,-1.37822233694578,1.76291485159724,2.41311549302267
752,1.02569301376097,1.01024411943911,2.40391535070675
753,-1.43110194413574,1.80194947173451,2.45679495789671
754,0.994302355048401,0.997814608393416,2.42540429918414
755,-1.62580093563757,1.94983088385588,2.62010329068597
756,0.888813460700967,0.962839151693349,2.51461439633854
757,-2.50783050950011,2.68365031391399,3.39664397020108
758,0.548262851465952,0.914061000396998,3.05609336096606
759,-66.6341698537247,66.6341698537247,67.1824327051906
760,0,1,66.6341698537247
761,3.25889135327093,6.31357944013435,3.25889135327093
762,2.13849516697747,2.26453023337706,1.12039618629346
763,1.03489315607689,1.0140687411937,1.10360201090057
764,-1.37822233694578,1.76291485159724,2.41311549302267
765,1.02569301376097,1.01024411943911,2.40391535070675
766,-1.43110194413574,1.80194947173451,2.45679495789671
767,0.994302355048401,0.997814608393416,2.42540429918414
768,-1.62580093563757,1.94983088385588,2.62010329068597
769,0.888813460700967,0.962839151693349,2.51461439633854
770,-2.50783050950011,2.68365031391399,3.39664397020108
771,0.548262851465952,0.914061000396998,3.05609336096606
772,-66.6341698537247,66.6341698537247,67.1824327051906
773,0,1,66.6341698537247
774,3.25889135327093,6.31357944013435,3.25889135327093
775,2.13849516697747,2.26453023337706,1.12039618629346
776,1.03489315607689,1.0140687411937,1.10360201090057
777,-1.37822233694578,1.76291485159724,2.41311549302267
778,1.02569301376097,1.01024411943911,2.40391535070675
779,-1.43110194413574,1.80194947173451,2.45679495789671
780,0.994302355048401,0.997814608393416,2.42540429918414
781,-1.62580093563757,1.94983088385588,2.62010329068597
782,0.888813460700967,0.962839151693349,2.51461439633854
783,-2.50783050950011,2.68365031391399,3.39664397020108
784,0.548262851465952,0.914061000396998,3.05609336096606
785,-66.6341698537247,66.6341698537247,67.1824327051906
786,0,1,66.6341698537247
787,3.25889135327093,6.31357944013435,3.25889135327093
788,2.13849516697747,2.26453023337706,1.12039618629346
789,1.03489315607689,1.0140687411937,1.10360201090057
790,-1.37822233694578,1.76291485159724,2.41311549302267
791,1.02569301376097,1.01024411943911,2.40391535070675
792,-1.43110194413574,1.80194947173451,2.45679495789671
793,0.994302355048401,0.997814608393416,2.42540429918414
794,-1.62580093563757,1.94983088385588,2.62010329068597
795,0.888813460700967,0.962839151693349,2.51461439633854
796,-2.50783050950011,2.68365031391399,3.39664397020108
797,0.548262851465952,0.914061000396998,3.05609336096606
798,-66.6341698537247,66.6341698537247,67.1824327051906
799,0,1,66.6341698537247
800,3.25889135327093,6.31357944013435,3.25889135327093
801,2.13849516697747,2.26453023337706,1.12039618629346
802,1.03489315607689,1.0140687411937,1.10360201090057
803,-1.37822233694578,1.76291485159724,2.41311549302267
804,1.02569301376097,1.01024411943911,2.40391535070675
805,-1.43110194413574,1.80194947173451,2.45679495789671
806,0.994302355048401,0.997814608393416,2.42540429918414
807,-1.62580093563757,1.94983088385588,2.62010329068597
808,0.888813460700967,0.962839151693349,2.51461439633854
809,-2.50783050950011,2.68365031391399,3.39664397020108
810,0.548262851465952,0.914061000396998,3.05609336096606
811,-66.6341698537247,66.6341698537247,67.1824327051906
812,0,1,66.6341698537247
813,3.25889135327093,6.31357944013435,3.25889135327093
814,2.13849516697747,2.26453023337706,1.12039618629346
815,1.03489315607689,1.0140687411937,1.10360201090057
816,-1.37822233694578,1.76291485159724,2.41311549302267
817,1.02569301376097,1.01024411943911,2.40391535070675
818,-1.43110194413574,1.80194947173451,2.45679495789671
819,0.994302355048401,0.997814608393416,2.42540429918414
820,-1.62580093563757,1.94983088385588,2.62010329068597
821,0.888813460700967,0.962839151693349,2.51461439633854
822,-2.50783050950011,2.68365031391399,3.39664397020108
823,0.548262851465952,0.914061000396998,3.05609336096606
824,-66.6341698537247,66.6341698537247,67.1824327051906
825,0,1,66.6341698537247
826,3.25889135327093,6.31357944013435,3.25889135327093
827,2.13849516697747,2.26453023337706,1.12039618629346
828,1.03489315607689,1.0140687411937,1.10360201090057
829,-1.37822233694578,1.76291485159724,2.41311549302267
830,1.02569301376097,1.01024411943911,2.40391535070675
831,-1.43110194413574,1.80194947173451,2.45679495789671
832,0.994302355048401,0.997814608393416,2.42540429918414
833,-1.62580093563757,1.94983088385588,2.62010329068597
834,0.888813460700967,0.962839151693349,2.51461439633854
835,-2.50783050950011,2.68365031391399,3.39664397020108
836,0.548262851465952,0.914061000396998,3.05609336096606
837,-66.6341698537247,66.6341698537247,67.1824327051906
838,0,1,66.6341698537247
839,3.25889135327093,6.31357944013435,3.25889135327093
840,2.13849516697747,2.26453023337706,1.12039618629346
841,1.03489315607689,1.0140687411937,1.10360201090057
842,-1.37822233694578,1.76291485159724,2.41311549302267
843,1.02569301376097,1.01024411943911,2.40391535070675
844,-1.43110194413574,1.80194947173451,2.45679495789671
845,0.994302355048401,0.997814608393416,2.42540429918414
846,-1.62580093563757,1.94983088385588,2.62010329068597
847,0.888813460700967,0.962839151693349,2.51461439633854
848,-2.50783050950011,2.68365031391399,3.39664397020108
849,0.548262851465952,0.914061000396998,3.05609336096606
850,-66.6341698537247,66.6341698537247,67.1824327051906
851,0,1,66.6341698537247
852,3.25889135327093,6.31357944013435,3.25889135327093
853,2.13849516697747,2.26453023337706,1.12039618629346
854,1.03489315607689,1.0140687411937,1.10360201090057
855,-1.37822233694578,1.76291485159724,2.41311549302267
856,1.02569301376097,1.01024411943911,2.40391535070675
857,-1.43110194413574,1.80194947173451,2.45679495789671
858,0.994302355048401,0.997814608393416,2.42540429918414
859,-1.62580093563757,1.94983088385588,2.62010329068597
860,0.888813460700967,0.962839151693349,2.51461439633854
861,-2.50783050950011,2.68365031391399,3.39664397020108
862,0.548262851465952,0.914061000396998,3.05609336096606
863,-66.6341698537247,66.6341698537247,67.1824327051906
864,0,1,66.6341698537247
865,3.25889135327093,6.31357944013435,3.25889135327093
866,2.13849516697747,2.26453023337706,1.12039618629346
867,1.03489315607689,1.0140687411937,1.10360201090057
868,-1.37822233694578,1.76291485159724,2.41311549302267
869,1.02569301376097,1.01024411943911,2.40391535070675
870,-1.43110194413574,1.80194947173451,2.45679495789671
871,0.994302355048401,0.997814608393416,2.42540429918414
872,-1.62580093563757,1.94983088385588,2.62010329068597
873,0.888813460700967,0.962839151693349,2.51461439633854
874,-2.50783050950011,2.68365031391399,3.39664397020108
875,0.548262851465952,0.914061000396998,3.05609336096606
876,-66.6341698537247,66.6341698537247,67.1824327051906
877,0,1,66.6341698537247
878,3.25889135327093,6.31357944013435,3.25889135327093
879,2.13849516697747,2.26453023337706,1.12039618629346
880,1.03489315607689,1.0140687411937,1.10360201090057
881,-1.37822233694578,1.76291485159724,2.41311549302267
882,1.02569301376097,1.01024411943911,2.40391535070675
883,-1.43110194413574,1.80194947173451,2.45679495789671
884,0.994302355048401,0.997814608393416,2.42540429918414
885,-1.62580093563757,1.94983088385588,2.62010329068597
886,0.888813460700967,0.962839151693349,2.51461439633854
887,-2.50783050950011,2.68365031391399,3.39664397020108
888,0.548262851465952,0.914061000396998,3.05609336096606
889,-66.6341698537247,66.6341698537247,67.1824327051906
890,0,1,66.6341698537247
891,3.25889135327093,6.31357944013435,3.25889135327093
892,2.13849516697747,2.26453023337706,1.12039618629346
893,1.03489315607689,1.0140687411937,1.10360201090057
894,-1.37822233694578,1.76291485159724,2.41311549302267
895,1.02569301376097,1.01024411943911,2.40391535070675
896,-1.43110194413574,1.80194947173451,2.45679495789671
897,0.994302355048401,0.997814608393416,2.42540429918414
898,-1.62580093563757,1.94983088385588,2.62010329068597
899,0.888813460700967,0.962839151693349,2.51461439633854
900,-2.50783050950011,2.68365031391399,3.39664397020108
901,0.548262851465952,0.914061000396998,3.05609336096606
902,-66.6341698537247,66.6341698537247,67.1824327051906
903,0,1,66.6341698537247
904,3.25889135327093,6.31357944013435,3.25889135327093
905,2.13849516697747,2.26453023337706,1.12039618629346
906,1.03489315607689,1.0140687411937,1.10360201090057
907,-1.37822233694578,1.76291485159724,2.41311549302267
908,1.02569301376097,1.01024411943911,2.40391535070675
909,-1.43110194413574,1.80194947173451,2.45679495789671
910,0.994302355048401,0.997814608393416,2.42540429918414
911,-1.62580093563757,1.94983088385588,2.62010329068597
912,0.888813460700967,0.962839151693349,2.51461439633854
913,-2.50783050950011,2.68365031391399,3.39664397020108
914,0.548262851465952,0.914061000396998,3.05609336096606
915,-66.6341698537247,66.6341698537247,67.1824327051906
916,0,1,66.6341698537247
917,3.25889135327093,6.31357944013435,3.25889135327093
918,2.13849516697747,2.26453023337706,1.12039618629346
919,1.03489315607689,1.0140687411937,1.10360201090057
920,-1.37822233694578,1.76291485159724,2.41311549302267
921,1.02569301376097,1.01024411943911,2.40391535070675
922,-1.43110194413574,1.80194947173451,2.45679495789671
923,0.994302355048401,0.997814608393416,2.42540429918414
924,-1.62580093563757,1.94983088385588,2.62010329068597
925,0.888813460700967,0.962839151693349,2.51461439633854
926,-2.50783050950011,2.68365031391399,3.39664397020108
927,0.548262851465952,0.914061000396998,3.05609336096606
928,-66.6341698537247,66.6341698537247,67.1824327051906
929,0,1,66.6341698537247
930,3.25889135327093,6.31357944013435,3.25889135327093
931,2.13849516697747,2.26453023337706,1.12039618629346
932,1.03489315607689,1.0140687411937,1.10360201090057
933,-1.37822233694578,1.76291485159724,2.41311549302267
934,1.02569301376097,1.01024411943911,2.40391535070675
935,-1.43110194413574,1.80194947173451,2.45679495789671
936,0.994302355048401,0.997814608393416,2.42540429918414
937,-1.62580093563757,1.94983088385588,2.62010329068597
938,0.888813460700967,0.962839151693349,2.51461439633854
939,-2.50783050950011,2.68365031391399,3.39664397020108
940,0.548262851465952,0.914061000396998,3.05609336096606
941,-66.6341698537247,66.6341698537247,67.1824327051906
942,0,1,66.6341698537247
943,3.25889135327093,6.31357944013435,3.25889135327093
944,2.13849516697747,2.26453023337706,1.12039618629346
945,1.03489315607689,1.0140687411937,1.10360201090057
946,-1.37822233694578,1.76291485159724,2.41311549302267
947,1.02569301376097,1.01024411943911,2.40391535070675
948,-1.43110194413574,1.80194947173451,2.45679495789671
949,0.994302355048401,0.997814608393416,2.42540429918414
950,-1.62580093563757,1.94983088385588,2.62010329068597
951,0.888813460700967,0.962839151693349,2.51461439633854
952,-2.50783050950011,2.68365031391399,3.39664397020108
953,0.548262851465952,0.914061000396998,3.05609336096606
954,-66.6341698537247,66.6341698537247,67.1824327051906
955,0,1,66.6341698537247
956,3.25889135327093,6.31357944013435,3.25889135327093
957,2.13849516697747,2.26453023337706,1.12039618629346
958,1.03489315607689,1.0140687411937,1.10360201090057
959,-1.37822233694578,1.76291485159724,2.41311549302267
960,1.02569301376097,1.01024411943911,2.40391535070675
961,-1.43110194413574,1.80194947173451,2.45679495789671
962,0.994302355048401,0.997814608393416,2.42540429918414
963,-1.62580093563757,1.94983088385588,2.62010329068597
964,0.888813460700967,0.962839151693349,2.51461439633854
965,-2.50783050950011,2.68365031391399,3.39664397020108
966,0.548262851465952,0.914061000396998,3.05609336096606
967,-66.6341698537247,66.6341698537247,67.1824327051906
968,0,1,66.6341698537247
969,3.25889135327093,6.31357944013435,3.25889135327093
970,2.13849516697747,2.26453023337706,1.12039618629346
971,1.03489315607689,1.0140687411937,1.10360201090057
972,-1.37822233694578,1.76291485159724,2.41311549302267
973,1.02569301376097,1.01024411943911,2.40391535070675
974,-1.43110194413574,1.80194947173451,2.45679495789671
975,0.994302355048401,0.997814608393416,2.42540429918414
976,-1.62580093563757,1.94983088385588,2.62010329068597
977,0.888813460700967,0.962839151693349,2.51461439633854
978,-2.50783050950011,2.68365031391399,3.39664397020108
979,0.548262851465952,0.914061000396998,3.05609336096606
980,-66.6341698537247,66.6341698537247,67.1824327051906
981,0,1,66.6341698537247
982,3.25889135327093,6.31357944013435,3.25889135327093
983,2.13849516697747,2.26453023337706,1.12039618629346
984,1.03489315607689,1.0140687411937,1.10360201090057
985,-1.37822233694578,1.76291485159724,2.41311549302267
986,1.02569301376097,1.01024411943911,2.40391535070675
987,-1.43110194413574,1.80194947173451,2.45679495789671
988,0.994302355048401,0.997814608393416,2.42540429918414
989,-1.62580093563757,1.94983088385588,2.62010329068597
990,0.888813460700967,0.962839151693349,2.51461439633854
991,-2.50783050950011,2.68365031391399,3.39664397020108
992,0.548262851465952,0.914061000396998,3.05609336096606
993,-66.6341698537247,66.6341698537247,67.1824327051906
994,0,1,66.6341698537247
995,3.25889135327093,6.31357944013435,3.25889135327093
996,2.13849516697747,2.26453023337706,1.12039618629346
997,1.03489315607689,1.0140687411937,1.10360201090057
998,-1.37822233694578,1.76291485159724,2.41311549302267
999,1.02569301376097,1.01024411943911,2.40391535070675
1000,-1.43110194413574,1.80194947173451,2.45679495789671
